dt,open,high,low,close,volume
2025-08-27,3.168,3.215,3.133,3.135,132593.7
2025-08-28,3.139,3.28,3.115,3.175,192322.06
2025-08-29,3.177,3.184,3.023,3.078,165085.28
2025-08-30,3.078,3.142,3.038,3.129,74434.87
2025-08-31,3.13,3.185,3.123,3.165,149485.04
2025-09-01,3.165,3.175,3.087,3.107,120933.22
2025-09-02,3.109,3.183,3.098,3.17,79868.83
2025-09-03,3.169,3.199,3.131,3.178,62651.04
2025-09-04,3.178,3.199,3.09,3.1,48354.59
2025-09-05,3.1,3.138,3.074,3.09,195654.57
2025-09-06,3.09,3.094,3.0,3.06,98997.93
2025-09-07,3.061,3.107,3.061,3.096,58032.35
2025-09-08,3.096,3.11,3.079,3.096,87808.64
2025-09-09,3.097,3.147,3.068,3.099,120753.54
2025-09-10,3.096,3.172,3.088,3.17,114735.57
2025-09-11,3.171,3.224,3.162,3.189,132850.93
2025-09-12,3.19,3.23,3.173,3.223,115078.14
2025-09-13,3.223,3.266,3.188,3.229,172244.19
2025-09-14,3.229,3.249,3.142,3.183,117946.78
2025-09-15,3.183,3.225,3.117,3.157,146046.25
2025-09-16,3.158,3.203,3.129,3.158,103219.07
2025-09-17,3.159,3.164,3.06,3.131,111472.65
2025-09-18,3.131,3.179,3.12,3.157,72961.86
2025-09-19,3.16,3.195,3.098,3.106,94622.09
2025-09-20,3.11,3.118,3.087,3.092,47184.38
2025-09-21,3.094,3.095,3.047,3.067,36663.17
2025-09-22,3.067,3.079,2.577,2.806,314709.57
2025-09-23,2.809,2.848,2.755,2.81,229540.91
2025-09-24,2.81,2.848,2.776,2.819,170136.06
2025-09-25,2.819,2.823,2.639,2.663,120739.77
2025-09-26,2.664,2.772,2.644,2.747,107981.46
2025-09-27,2.746,2.747,2.687,2.713,64728.38
2025-09-28,2.711,2.727,2.66,2.723,45087.84
2025-09-29,2.725,2.728,2.665,2.703,117875.25
2025-09-30,2.701,2.724,2.61,2.71,163060.08
2025-10-01,2.71,2.79,2.656,2.789,134985.78
2025-10-02,2.789,2.859,2.776,2.847,120479.82
2025-10-03,2.846,2.878,2.784,2.86,185945.18
2025-10-04,2.862,2.863,2.79,2.813,144312.89
2025-10-05,2.811,2.865,2.785,2.798,151304.32
2025-10-06,2.798,2.879,2.79,2.857,66968.93
2025-10-07,2.857,2.86,2.746,2.754,124861.36
2025-10-08,2.755,2.787,2.71,2.776,87762.37
2025-10-09,2.777,2.785,2.659,2.741,113522.04
2025-10-10,2.742,2.756,0.563,2.047,1124489.03
2025-10-11,2.063,2.251,2.022,2.097,638312.13
2025-10-12,2.098,2.322,2.069,2.28,573620.3
2025-10-13,2.275,2.376,2.215,2.367,735079.63
2025-10-14,2.37,2.372,2.169,2.306,548640.97
2025-10-15,2.304,2.351,2.183,2.22,176021.66
2025-10-16,2.22,2.291,2.146,2.177,135365.64
2025-10-17,2.179,2.213,2.017,2.125,197783.08
2025-10-18,2.118,2.19,2.112,2.155,82187.75
2025-10-19,2.155,2.242,2.128,2.21,129232.89
2025-10-20,2.21,2.296,2.177,2.237,119505.08
2025-10-21,2.237,2.317,2.13,2.138,174817.79
2025-10-22,2.138,2.16,2.069,2.114,193123.73
2025-10-23,2.114,2.147,2.109,2.126,247092.93
2025-10-24,2.125,2.179,2.117,2.167,145251.76
2025-10-25,2.174,2.174,2.136,2.149,82651.71
2025-10-26,2.15,2.24,2.136,2.226,155897.56
2025-10-27,2.229,2.282,2.187,2.235,297393.17
2025-10-28,2.234,2.32,2.194,2.244,212707.19
2025-10-29,2.244,2.321,2.174,2.214,216272.33
2025-10-30,2.212,2.227,2.078,2.15,184992.65
2025-10-31,2.154,2.299,2.137,2.282,271487.46
2025-11-01,2.289,2.341,2.279,2.31,94035.79
2025-11-02,2.308,2.354,2.265,2.311,115955.83
2025-11-03,2.309,2.309,1.991,2.011,240635.93
2025-11-04,2.011,2.042,1.794,1.906,380511.95
2025-11-05,1.904,1.969,1.834,1.959,143984.55
2025-11-06,1.957,1.959,1.89,1.957,112779.4
2025-11-07,1.962,2.127,1.921,2.09,203901.43
2025-11-08,2.096,2.146,2.049,2.093,172364.92
2025-11-09,2.095,2.142,2.026,2.108,57869.09
2025-11-10,2.108,2.153,2.1,2.138,144668.74
2025-11-11,2.142,2.16,2.024,2.028,136679.87
2025-11-12,2.036,2.121,1.986,2.006,101040.58
2025-11-13,2.011,2.103,1.941,1.989,322477.36
2025-11-14,1.983,1.991,1.795,1.818,305638.13
2025-11-15,1.834,1.887,1.802,1.851,71146.45
2025-11-16,1.856,1.864,1.752,1.822,112783.32
2025-11-17,1.824,1.851,1.722,1.756,136317.12
2025-11-18,1.759,1.831,1.744,1.795,151989.23
2025-11-19,1.795,1.797,1.691,1.725,185030.42
2025-11-20,1.728,1.739,1.56,1.561,428599.99
2025-11-21,1.564,1.584,1.446,1.523,470193.54
2025-11-22,1.527,1.554,1.489,1.532,90573.21
2025-11-23,1.537,1.546,1.461,1.47,193801.29
2025-11-24,1.47,1.612,1.456,1.548,223165.25
2025-11-25,1.548,1.573,1.489,1.56,430817.55
2025-11-26,1.563,1.615,1.547,1.607,138567.31
2025-11-27,1.609,1.657,1.589,1.635,148872.23
2025-11-28,1.637,1.656,1.586,1.587,205442.43
2025-11-29,1.586,1.612,1.577,1.58,98950.88
2025-11-30,1.58,1.617,1.549,1.593,83123.11
2025-12-01,1.596,1.599,1.437,1.503,1507022.14
2025-12-02,1.504,1.592,1.486,1.58,178020.46
2025-12-03,1.582,1.668,1.572,1.648,123008.12
2025-12-04,1.649,1.658,1.573,1.593,196761.82
2025-12-05,1.593,1.602,1.531,1.573,197132.02
2025-12-06,1.57,1.602,1.568,1.599,63471.35
2025-12-07,1.599,1.676,1.554,1.609,155825.14
2025-12-08,1.615,1.679,1.604,1.619,195134.15
2025-12-09,1.62,1.69,1.604,1.665,177515.15
2025-12-10,1.661,1.703,1.63,1.657,575386.62
2025-12-11,1.658,1.663,1.592,1.645,170876.16
2025-12-12,1.649,1.653,1.579,1.612,335179.68
2025-12-13,1.611,1.628,1.603,1.618,165188.73
2025-12-14,1.619,1.638,1.536,1.546,262565.56
2025-12-15,1.552,1.578,1.462,1.495,458973.23
2025-12-16,1.494,1.567,1.483,1.549,354215.09
2025-12-17,1.548,1.57,1.46,1.471,560078.09
2025-12-18,1.472,1.515,1.42,1.436,268515.83
2025-12-19,1.435,1.496,1.426,1.489,317274.23
2025-12-20,1.488,1.5,1.466,1.489,112331.35
2025-12-21,1.486,1.491,1.449,1.459,945388.41
2025-12-22,1.459,1.482,1.433,1.466,317139.09
2025-12-23,1.467,1.487,1.443,1.482,246423.39
2025-12-24,1.482,1.497,1.451,1.493,212351.58
2025-12-25,1.492,1.568,1.468,1.498,417838.87
2025-12-26,1.498,1.554,1.496,1.55,227140.7
2025-12-27,1.548,1.634,1.539,1.623,189526.97
2025-12-28,1.621,1.671,1.594,1.65,379148.47
2025-12-29,1.648,1.691,1.562,1.57,592176.98
2025-12-30,1.568,1.65,1.551,1.624,330004.74
2025-12-31,1.623,1.662,1.598,1.657,290171.06
2026-01-01,1.657,1.703,1.651,1.693,155773.79
2026-01-02,1.691,1.917,1.665,1.802,959951.94
2026-01-03,1.801,1.885,1.777,1.851,499939.91
2026-01-04,1.846,1.897,1.838,1.866,451214.51
2026-01-05,1.866,1.932,1.835,1.896,383523.12
2026-01-06,1.896,1.947,1.854,1.899,526074.92
2026-01-07,1.898,1.913,1.846,1.87,365613.75
2026-01-08,1.869,1.898,1.814,1.86,612106.01
2026-01-09,1.858,1.859,1.724,1.742,262995.45
2026-01-10,1.743,1.789,1.717,1.738,218027.94
2026-01-11,1.737,1.771,1.728,1.748,102585.13
2026-01-12,1.744,1.774,1.704,1.727,252197.51
2026-01-13,1.727,1.816,1.72,1.799,222082.68
2026-01-14,1.8,1.808,1.733,1.762,235177.25
2026-01-15,1.76,1.799,1.671,1.691,475706.16
2026-01-16,1.688,1.735,1.666,1.721,380879.15
2026-01-17,1.72,1.744,1.698,1.736,148016.27
2026-01-18,1.734,1.745,1.663,1.666,196460.99
2026-01-19,1.666,1.666,1.534,1.588,587130.9
2026-01-20,1.586,1.586,1.5,1.516,300157.99
2026-01-21,1.516,1.595,1.515,1.559,178895.16
2026-01-22,1.561,1.587,1.529,1.54,109824.7
2026-01-23,1.542,1.552,1.516,1.531,210344.75
2026-01-24,1.532,1.547,1.514,1.537,68679.54
2026-01-25,1.535,1.548,1.482,1.503,151521.16
2026-01-26,1.505,1.535,1.505,1.525,154097.59
2026-01-27,1.524,1.531,1.499,1.52,408549.37
2026-01-28,1.521,1.542,1.508,1.533,100913.84
2026-01-29,1.533,1.546,1.423,1.453,431671.65
2026-01-30,1.455,1.473,1.407,1.456,250021.33
2026-01-31,1.455,1.456,1.247,1.351,653285.69
2026-02-01,1.349,1.373,1.308,1.337,188146.01
2026-02-02,1.335,1.386,1.298,1.365,213230.79
2026-02-03,1.362,1.425,1.338,1.397,274497.56
2026-02-04,1.398,1.419,1.335,1.388,431872.9
2026-02-05,1.386,1.403,1.253,1.254,503736.0
2026-02-06,1.253,1.409,1.123,1.398,865824.5
2026-02-07,1.394,1.457,1.334,1.422,539693.61
2026-02-08,1.423,1.431,1.383,1.398,168941.9
2026-02-09,1.4,1.405,1.335,1.359,252248.99
2026-02-10,1.361,1.369,1.326,1.34,227678.14
2026-02-11,1.339,1.341,1.29,1.314,219163.91
2026-02-12,1.315,1.395,1.315,1.39,391391.24
2026-02-13,1.388,1.483,1.382,1.457,408347.01
2026-02-14,1.453,1.516,1.445,1.498,220162.96
2026-02-15,1.495,1.495,1.45,1.472,175132.77
2026-02-16,1.468,1.472,1.43,1.449,245548.7
2026-02-17,1.445,1.449,1.412,1.426,179963.6
2026-02-18,1.426,1.447,1.404,1.412,169536.24
2026-02-19,1.412,1.429,1.354,1.364,263954.82
2026-02-20,1.368,1.379,1.327,1.33,243626.9
